Tenant_id,source_system,client_batch_ref,client_payout_ref,invoice_id,voucher_id,ledger_name,vendor_id,vendor_name,beneficiary_name,beneficiary_account_number,beneficiary_ifsc,beneficiary_vpa,amount,currency,payment_method,rail_hint,payout_purpose,scheduled_execution_at,expected_value_date,bank_account_ref,approval_ref,idempotency_key,remarks,pan_number,mcc_code
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0001,INV-10539,VOUCH-10539,Operating_Ledger,VEND-5539,Vikram Sharma,Vikram Sharma,,,vikram.sharma78@okaxis,2772.461,INR,UPI,UPI,refund,2026-06-26 12:30:00,2026-06-26,leak_batch_012-0001-bank,leak_batch_012-0001-approval,leak_batch_012-0001-idemp,Generated leakage training batch LEAK_BATCH_012,HXMIO8434G,3597
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0002,INV-11041,VOUCH-11041,Operating_Ledger,VEND-6041,Rahul Mehra,Rahul Mehra,6.66958E+11,ICIC0973560,,1055.865,INR,BANK_TRANSFER,IMPS,cashback,2026-06-26 15:20:00,2026-06-26,leak_batch_012-0002-bank,leak_batch_012-0002-approval,leak_batch_012-0002-idemp,Generated leakage training batch LEAK_BATCH_012,QSERV2789I,9933
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0003,INV-11430,VOUCH-11430,Operating_Ledger,VEND-6430,Rahul Sharma,Rahul Sharma,8.28366E+11,AXIS0910323,,3816.905,INR,BANK_TRANSFER,IMPS,refund,2026-06-26 16:30:00,2026-06-26,leak_batch_012-0003-bank,leak_batch_012-0003-approval,leak_batch_012-0003-idemp,Generated leakage training batch LEAK_BATCH_012,FWIPB0890I,4785
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0004,INV-10898,VOUCH-10898,Operating_Ledger,VEND-5898,Deepak Verma,Deepak Verma,,,deepak.verma13@okaxis,2411.479,INR,UPI,UPI,cashback,2026-06-26 17:40:00,2026-06-26,leak_batch_012-0004-bank,leak_batch_012-0004-approval,leak_batch_012-0004-idemp,Generated leakage training batch LEAK_BATCH_012,LZNQV1915W,6759
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0005,INV-10234,VOUCH-10234,Operating_Ledger,VEND-5234,Amit Kumar,Amit Kumar,,,amit.kumar43@okaxis,3937.273,INR,UPI,UPI,payout,2026-06-26 17:00:00,2026-06-26,leak_batch_012-0005-bank,leak_batch_012-0005-approval,leak_batch_012-0005-idemp,Generated leakage training batch LEAK_BATCH_012,GMLRR3838R,4092
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0006,INV-11286,VOUCH-11286,Operating_Ledger,VEND-6286,Sneha Gupta,Sneha Gupta,4.23416E+11,HDFC0160043,,1844.901,INR,BANK_TRANSFER,IMPS,payout,2026-06-26 13:30:00,2026-06-26,leak_batch_012-0006-bank,leak_batch_012-0006-approval,leak_batch_012-0006-idemp,Generated leakage training batch LEAK_BATCH_012,EHMXS9665A,2912
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0007,INV-11125,VOUCH-11125,Operating_Ledger,VEND-6125,Rohan Mehra,Rohan Mehra,1.62684E+11,SBIN0592418,,1840.066,INR,BANK_TRANSFER,IMPS,salary,2026-06-26 13:30:00,2026-06-26,leak_batch_012-0007-bank,leak_batch_012-0007-approval,leak_batch_012-0007-idemp,Generated leakage training batch LEAK_BATCH_012,OWPMK2715F,1685
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0008,INV-11842,VOUCH-11842,Operating_Ledger,VEND-6842,Anjali Nair,Anjali Nair,3.34188E+11,ICIC0844240,,661.685,INR,BANK_TRANSFER,IMPS,salary,2026-06-26 08:30:00,2026-06-26,leak_batch_012-0008-bank,leak_batch_012-0008-approval,leak_batch_012-0008-idemp,Generated leakage training batch LEAK_BATCH_012,UPRKJ5410M,3286
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0009,INV-10758,VOUCH-10758,Operating_Ledger,VEND-5758,Amit Reddy,Amit Reddy,,,amit.reddy66@okaxis,4918.042,INR,UPI,UPI,cashback,2026-06-26 14:50:00,2026-06-26,leak_batch_012-0009-bank,leak_batch_012-0009-approval,leak_batch_012-0009-idemp,Generated leakage training batch LEAK_BATCH_012,RQBMW2261A,75
TENANT_001,Razorpay,LEAK_BATCH_012__f74d5f6c,LEAK_BATCH_012_PAY_0010,INV-11246,VOUCH-11246,Operating_Ledger,VEND-6246,Anjali Kumar,Anjali Kumar,6.50913E+11,AXIS0945302,,4723.924,INR,BANK_TRANSFER,IMPS,salary,2026-06-26 18:50:00,2026-06-26,leak_batch_012-0010-bank,leak_batch_012-0010-approval,leak_batch_012-0010-idemp,Generated leakage training batch LEAK_BATCH_012,ISCFE6129R,9759
